STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2013 , Employed_2013 , Unemployed_2013 ,Unemployment_rate_2013,Crime_rate
Tennessee,Washington,315.8461014,61.92997325,1.510029482,1.828512867,76.46895826,"58,779","54,532","4,247",7.2,6376.399135000001
Tennessee,Wayne,340.89308339999997,69.63375845,1.035080844,1.901618887,75.55433103,"6,531","5,899",632,9.7,2122.031507
Tennessee,Weakley,309.66386760000006,67.76197973,1.1201401000000002,2.395020489,76.72321345,"16,516","14,800","1,716",10.4,4092.2040920000004
Tennessee,White,357.7818247,85.69554764,1.079692828,2.05163463,74.63406773,"11,865","10,740","1,125",9.5,6877.720920000001
Tennessee,Williamson,193.1941717,46.39910279,0.596370065,1.09744428,81.87196065,"101,172","95,951","5,221",5.2,2609.897113
Tennessee,Wilson,268.49681019999997,59.51078560000001,1.067696763,1.3264479059999998,77.78297907,"61,464","57,587","3,877",6.3,4459.760963000001
Texas,Anderson,324.645992,75.92809876,7.889503633999999,2.773922923,73.66438764,"22,042","20,763","1,279",5.8,6156.060944
Texas,Andrews,338.99846,97.38865109,1.314432639,1.502921494,76.57271598,"9,173","8,823",350,3.8,6284.16942
Texas,Angelina,367.9192814,61.67894365,2.679948654,1.7203965030000001,76.15625575,"37,966","35,509","2,457",6.5,7341.686037
Texas,Aransas,274.4220665,63.05139643,2.128939931,1.661845175,75.99501044,"10,069","9,408",661,6.6,9253.582967
Texas,Archer,235.5964435,50.96832091,0.890229168,1.762708016,79.30956933,"4,231","4,010",221,5.2,3842.264914
Texas,Armstrong,249.62118470000001,68.72348755,0.8506898629999999,2.117751058,77.34569172,"1,006",966,40,4.0,4065.04065
Texas,Atascosa,281.9402033,49.95997747,1.6432079019999999,2.0896648030000002,77.73450347,"20,247","18,985","1,262",6.2,5826.95204
Texas,Austin,314.682396,49.69513606,1.401121225,2.281459087,78.34290134,"14,136","13,307",829,5.9,3617.804319
Texas,Bailey,253.5308515,56.06598519,1.255407393,1.837117815,78.30987242,"3,048","2,830",218,7.2,3034.5406239999998
Texas,Bandera,205.5416115,51.45133924,1.229063675,1.3501162880000002,79.99084766,"9,071","8,525",546,6.0,2744.907856
Texas,Bastrop,263.8592023,65.9314019,1.8566354809999999,1.548358369,77.55855940000002,"35,910","33,700","2,210",6.2,4561.893365
Texas,Baylor,307.9676672,78.97445288,0.9213601140000001,2.057879522,76.34185204,"1,673","1,584",89,5.3,6653.728861
Texas,Bee,260.45866,56.64659215,2.24860594,2.335468138,77.89910211,"11,321","10,577",744,6.6,3205.303652
Texas,Bell,259.08060040000004,53.72319409,2.115255059,3.143876213,78.01660925,"135,335","125,981","9,354",6.9,6765.00026
Texas,Bexar,256.3428597,44.731595399999996,3.288389573,1.91191632,78.55195992,"854,655","804,941","49,714",5.8,11149.920059999999
Texas,Blanco,258.2399679,47.41227357,0.865692597,1.4964491130000002,79.47432141,"5,540","5,280",260,4.7,2931.050526
Texas,Borden,184.604632,54.19016074,0.57799173,1.5516470869999999,79.64305944,417,400,17,4.1,5911.330049
Texas,Bosque,305.4217988,67.74859255,1.3552143269999999,1.677850202,76.87184197,"8,081","7,558",523,6.5,2269.347287
Texas,Bowie,374.3908143,66.7010442,3.211473828,3.756480515,75.51389955,"40,557","37,466","3,091",7.6,8813.798109000001
Texas,Brazoria,262.65486180000005,60.40335421,2.128442015,2.225248524,78.11451195,"164,345","154,302","10,043",6.1,4284.31441
Texas,Brazos,245.2878332,50.29867403,2.051015282,1.782935028,80.00646975,"102,810","97,768","5,042",4.9,6072.418189
Texas,Brewster,210.0964133,53.71928730000001,1.643777048,4.4678282010000006,80.18868317,"4,155","3,924",231,5.6,3020.922289
Texas,Briscoe,256.06885389999997,87.58594032,0.849153154,2.3500437880000002,77.65897191,628,593,35,5.6,2522.6390690000003
Texas,Brooks,355.27819,33.25237132,1.865733606,2.079679498,76.42857988,"2,764","2,516",248,9.0,4150.417827
Texas,Brown,342.0101708,88.65443407,1.390645092,2.1718175090000003,75.65661683,"15,936","14,906","1,030",6.5,6290.2544609999995
Texas,Burleson,275.4512085,50.82679584,1.5159129869999999,1.82448401,77.92317112,"7,697","7,222",475,6.2,2719.48485
Texas,Burnet,214.630366,58.11532289,1.2534408000000001,1.799586048,79.05827477,"20,802","19,663","1,139",5.5,4520.448533
Texas,Caldwell,252.10440330000003,49.98740074,1.612081013,1.331688258,78.16231551,"17,125","16,001","1,124",6.6,4461.4322600000005
Texas,Calhoun,244.14905019999998,57.95366143,1.601906012,1.5984494630000001,77.34374059999998,"10,844","10,172",672,6.2,7861.619198
Texas,Callahan,300.513543,70.36616916,0.84372186,1.919153954,76.89994581,"5,917","5,578",339,5.7,2424.2870829999997
Texas,Cameron,224.5087949,30.48614058,2.590480881,1.019413795,80.36136943,"167,093","150,439","16,654",10.0,7552.197436
Texas,Camp,332.6725496,76.31877147,2.198398475,5.055228204,74.60371814,"5,516","5,111",405,7.3,6808.3746200000005
Texas,Carson,277.8204123,83.52856556,0.796935354,1.880146004,77.87855264,"3,178","3,037",141,4.4,1747.572816
Texas,Cass,348.7662664,60.26948242,2.3383587,3.106364461,75.66888946,"12,596","11,437","1,159",9.2,6436.872950999999
Texas,Castro,232.984144,62.22236035,1.263071633,1.64510493,78.5632761,"3,785","3,607",178,4.7,5135.694292
Texas,Chambers,277.33360550000003,70.85041587,1.716806675,1.72486671,77.06494661,"17,485","16,202","1,283",7.3,5521.907568
Texas,Cherokee,335.56681160000005,64.07313829,2.1440300430000003,1.858547833,76.41982846,"21,534","20,041","1,493",6.9,6078.19836
Texas,Childress,313.1080641000001,85.19665284,1.556517766,4.340777486,76.63265979,"2,936","2,811",125,4.3,2249.488753
Texas,Clay,321.0610923,61.75672892,0.937774345,1.6386811019999998,77.68142557,"5,141","4,857",284,5.5,1968.2418940000002
Texas,Cochran,295.7410311000001,77.77759485,1.3695834999999998,2.142695101,76.04394459,"1,403","1,310",93,6.6,7887.788779
Texas,Coke,241.77476409999997,79.72207867,0.896951245,2.083904305,76.66399141,"1,459","1,385",74,5.1,1306.3763609999999
Texas,Coleman,292.85508660000005,69.13175027,1.089447727,2.028036249,75.85586227,"3,158","2,920",238,7.5,6121.976623
Texas,Collin,196.9806666,41.11711759,0.937476725,1.32447834,81.99537699,"457,847","432,552","25,295",5.5,4195.388304
Texas,Collingsworth,298.9916675,77.03319186,1.194594577,6.383131272000001,75.77631906,"1,217","1,155",62,5.1,0.0
Texas,Colorado,310.2433448000001,46.28207176,2.0695738009999998,2.303476171,77.04416151,"10,102","9,520",582,5.8,3272.042855
Texas,Comal,221.9487432,47.32678907,1.35870949,1.364678566,79.68535122,"57,924","54,472","3,452",6.0,5142.4356020000005
Texas,Comanche,306.44010299999997,60.86452567,1.184388391,3.75263881,77.23638289,"5,654","5,323",331,5.9,4479.022759
Texas,Concho,284.9927295,60.07255211,1.222781205,1.523449338,78.37106927,"1,455","1,397",58,4.0,699.3006993
Texas,Cooke,311.3183951000001,52.45513495,1.0913792629999999,1.5711271169999999,77.28996242,"20,486","19,463","1,023",5.0,11718.061670000001
Texas,Coryell,277.7702369,71.41885066,1.3698580519999999,2.334121096,78.0830897,"25,222","23,411","1,811",7.2,3858.2697329999996
Texas,Cottle,277.2337441,59.20702354,1.084580814,3.0577015089999997,77.42613913,624,582,42,6.7,672.9475100999999
Texas,Crane,351.49639160000015,90.46090541,1.130771597,2.3729903269999997,75.85852173,"2,087","1,994",93,4.5,1722.2820239999999
Texas,Crockett,275.40346989999995,64.02244613,0.962292914,1.71536043,77.24762154,"1,883","1,787",96,5.1,
Texas,Crosby,307.71114889999996,66.25091737,1.538245575,2.5060013469999998,77.16905617,"2,767","2,603",164,5.9,1877.326428
Texas,Culberson,239.4305875,52.98941429999999,1.334351907,1.9349648190000002,78.67808742,"1,019",968,51,5.0,1324.503311
Texas,Dallam,372.45324489999996,90.90692507,1.332007278,3.843459474,75.6839978,"3,898","3,762",136,3.5,4614.518852
Texas,Dallas,262.1420498,48.89531563,5.010229987,1.5102521519999998,78.33683424,"1,234,933","1,153,569","81,364",6.6,8223.012152
Texas,Dawson,252.2543832,61.35019039,1.691079224,2.558655591,77.05422227,"5,001","4,681",320,6.4,7460.934634
Texas,Deaf Smith,251.42213650000002,63.67130677,1.329022381,1.3863033580000002,77.52425916,"9,157","8,749",408,4.5,6309.554468
Texas,Delta,325.1955474,64.78105519,1.371746669,1.99041538,75.73786177,"2,636","2,469",167,6.3,3084.3552579999996
Texas,Denton,213.67802340000003,60.88189791,1.119640404,1.7709735469999999,80.85199016,"400,381","378,959","21,422",5.4,4088.8527689999996
Texas,Dickens,278.77191939999994,71.87486472,1.175248452,2.3673617,77.33683589,770,699,71,9.2,1047.1204189999999
Texas,Dimmit,273.61827239999997,34.93559791,1.94161389,3.1197590269999997,77.96732779999998,"6,783","6,443",340,5.0,8607.095926
Texas,Donley,290.0277646,88.26461349,1.25944014,3.5073487,76.49543718,"1,988","1,887",101,5.1,2453.303596
Texas,Duval,294.83058860000006,40.53090197,1.69598505,2.652419535,76.73036522,"5,542","5,188",354,6.4,7378.442706999999
Texas,Eastland,333.9406082,85.73838033,1.08598947,2.471340211,75.61089622,"8,530","8,014",516,6.0,5852.6339689999995
Texas,Ector,361.0089549,101.93382059999999,2.163860325,1.771031482,75.17779407,"78,750","75,338","3,412",4.3,10176.468990000001
Texas,Edwards,202.2250583,41.06986612,0.804937163,1.775165792,79.56351452,904,851,53,5.9,4824.784154
Texas,El Paso,204.499091,39.54461723,2.457833248,1.735585711,80.09702375,"347,223","319,781","27,442",7.9,5039.298374
Texas,Ellis,263.8654813,61.23465132,1.691686118,1.625492886,77.80058804,"77,676","72,879","4,797",6.2,4473.088604
Texas,Erath,269.9586248,61.14412662,1.042344689,2.041795777,78.55719173,"19,851","18,780","1,071",5.4,4215.661746
Texas,Falls,353.8882609,54.16259521,2.674831021,4.087688119,76.27986993,"6,779","6,299",480,7.1,1462.3099320000001
Texas,Fannin,362.5971037,75.11187775,0.91613454,1.9973124919999998,75.99419008,"15,283","14,217","1,066",7.0,2916.400766
Texas,Fayette,301.5141161,37.82478206,1.178761641,1.52236247,79.10007057,"12,661","12,098",563,4.4,2518.607926
Texas,Fisher,303.3270458,60.79463525,0.8477371290000001,1.492302024,77.79409238,"1,886","1,784",102,5.4,5773.249739
Texas,Floyd,267.3738646,66.41008536,1.4331113640000002,2.5964829590000003,78.37440562,"3,123","2,847",276,8.8,6583.0721
Texas,Foard,322.8895174999999,54.729167000000004,0.8763226009999999,2.805108207,77.75315584,578,548,30,5.2,1075.268817
Texas,Fort Bend,202.5975132,31.97228429,1.9479942119999998,2.939297657,81.76695846,"333,271","314,975","18,296",5.5,3883.7960009999997
Texas,Franklin,277.4034077,56.02161863,1.220407345,1.8698821280000002,77.96224195,"4,690","4,384",306,6.5,2448.5981309999997
Texas,Freestone,312.5482617,72.114528,2.706308698,2.2964879469999997,76.20935332,"7,859","7,317",542,6.9,3636.829956
Texas,Frio,297.671678,38.04050663,2.511679444,2.3491173290000003,77.82312475,"9,288","8,854",434,4.7,4602.69698
Texas,Gaines,285.4826441,59.59978902,0.953350241,1.931045216,78.00849463,"8,916","8,544",372,4.2,3169.276659
Texas,Galveston,265.9469539,52.90447941,3.8693735719999998,2.267905744,77.40184646,"155,754","145,043","10,711",6.9,6835.719988
Texas,Garza,306.9313691,85.34892234,2.481662789,1.8887010730000002,76.24482569,"2,238","2,137",101,4.5,1588.042971
Texas,Gillespie,204.21416090000002,38.44599625,0.911042584,1.68961999,80.89331465,"12,426","11,879",547,4.4,2966.703487
Texas,Glasscock,202.12229519999997,49.48132185,0.651024037,1.339681086,79.85570014,744,717,27,3.6,1411.7647060000002
Texas,Goliad,220.27054950000002,40.74279814,1.086091437,1.726575594,79.41730897,"3,538","3,354",184,5.2,3340.06734
Texas,Gonzales,269.5028269,50.61227333,1.846546354,1.675655605,77.02535873,"9,517","9,030",487,5.1,7245.372662000001
Texas,Gray,298.613721,106.79663719999999,1.401457645,2.5258947330000003,75.59388173,"9,786","9,282",504,5.2,8571.674337
Texas,Grayson,297.7706742000001,81.06472671,1.412065862,1.80403104,76.44741517,"60,525","56,735","3,790",6.3,5573.907899
Texas,Gregg,306.23424669999997,75.61155808,3.265394635,2.667867507,75.44081967,"61,556","57,894","3,662",5.9,8473.299142
Texas,Grimes,333.34028589999997,60.11621271,2.4519267559999998,2.07469858,76.28343247,"11,818","11,110",708,6.0,4244.740455
Texas,Guadalupe,233.6588398,43.81008121,1.181820817,1.308905976,79.73508169,"70,098","66,253","3,845",5.5,4484.781529
Texas,Hale,254.9026844,69.64399250000001,1.6637446130000002,2.404564399,77.96546036,"14,811","12,843","1,968",13.3,6091.287215
Texas,Hall,328.0817131,86.24946812,1.324436634,3.5967959560000002,76.29002,"1,290","1,199",91,7.1,2493.1590149999997
Texas,Hamilton,317.1026697,65.0804439,0.96610189,2.046493983,76.81675102,"3,622","3,406",216,6.0,4796.888505
Texas,Hansford,296.14196039999996,78.60992898,0.8963104120000001,2.2514911680000003,77.04310531,"3,129","3,027",102,3.3,3280.768534
Texas,Hardeman,255.9799898,60.34672850000001,1.065556221,2.734063799,77.47830531,"1,699","1,600",99,5.8,6452.404318
Texas,Hardin,306.7968206000001,91.95260687,1.702024941,1.421966265,75.80822933,"25,303","23,267","2,036",8.0,3539.0902049999995
Texas,Harris,247.9891949,40.14953411,5.36373478,1.981872951,78.68092971,"2,199,353","2,066,248","133,105",6.1,9715.655165
Texas,Harrison,300.17824989999997,73.0059724,2.233656588,2.9643762110000003,75.91012578,"32,322","30,108","2,214",6.8,5469.104537
Texas,Hartley,200.25719099999998,61.16473091,0.798502493,2.402671502,80.64755982,"2,932","2,840",92,3.1,3000.968054
Texas,Haskell,331.4559104,58.319191000000004,1.0858767790000001,2.059155191,77.03615912,"2,712","2,578",134,4.9,1972.0209
Texas,Hays,213.1342139,43.22688219,1.2587907170000001,1.842744665,80.34803690000003,"89,904","85,104","4,800",5.3,4533.451719
Texas,Hemphill,272.5912126,76.03391402,0.73123829,2.489275873,77.51305491,"2,476","2,401",75,3.0,3859.8999289999997
Texas,Henderson,340.4998265000001,74.31150171,2.634284983,1.608665947,75.62300197,"34,562","32,104","2,458",7.1,5855.884244
Texas,Hidalgo,219.596471,30.25457589,2.444456235,1.4399946780000001,80.84906827,"331,246","296,978","34,268",10.3,7974.225269
Texas,Hill,287.853841,72.45240703,2.13205183,2.1199818440000002,76.55330304,"15,972","14,946","1,026",6.4,5229.277146
Texas,Hockley,288.6609645,72.82584109999998,1.308105401,2.231086262,76.89195465,"11,924","11,325",599,5.0,6556.530718
Texas,Hood,239.104973,68.58073404,1.475598032,2.118542179,78.22836923,"24,016","22,561","1,455",6.1,4276.516306
Texas,Hopkins,304.53137799999996,64.15983712,1.5900983530000001,1.305706311,76.85917839,"17,273","16,278",995,5.8,2358.6755559999997
Texas,Houston,320.8700793,66.54808192,4.368873827,2.27511862,75.63331623,"9,852","9,238",614,6.2,4966.198648
Texas,Howard,346.0242599,101.74477579999999,2.108016696,2.27506156,74.91585377,"13,572","12,840",732,5.4,8668.609212000001
Texas,Hudspeth,179.9531479,32.10673759,1.018612973,1.854229092,81.13984309,"1,294","1,204",90,7.0,1573.373676
Texas,Hunt,324.160562,66.65473844,2.400935979,1.6510593669999998,76.169825,"38,180","35,340","2,840",7.4,6718.121661
Texas,Hutchinson,326.5611963,106.55072320000001,1.226095329,2.185182215,75.54448542,"9,776","9,172",604,6.2,7974.116476
Texas,Irion,203.02811469999997,60.02929702,0.720786501,1.75935584,79.58186886,851,815,36,4.2,4658.58328
Texas,Jack,302.6601738,71.31404006,1.6614463030000002,1.684121965,76.74941488,"4,008","3,795",213,5.3,4718.552237
Texas,Jackson,286.7365307,50.77584118,1.659273152,2.8415339139999998,77.25874576,"7,442","7,070",372,5.0,2739.9165510000003
Texas,Jasper,340.5509483,82.56217968,2.2163720959999997,1.949391972,75.60868147,"14,521","13,002","1,519",10.5,5924.387204
Texas,Jeff Davis,183.71254040000002,37.19713956,0.892507284,2.3036287890000002,81.98667326,"1,162","1,114",48,4.1,1736.111111
Texas,Jefferson,313.24100899999996,65.32915991,5.577858028,2.472881692,76.30746211,"111,265","99,171","12,094",10.9,9662.340541
Texas,Jim Hogg,311.66911719999996,38.49158766,1.713253701,2.4608241719999997,77.28015032,"2,326","2,161",165,7.1,989.5337774000001
Texas,Jim Wells,329.40011569999996,47.64694797,1.630962396,1.8718215059999999,76.39415588,"20,143","18,909","1,234",6.1,9384.622673
Texas,Johnson,316.5071062,73.88579755,1.6634950880000001,1.951968929,76.96663583,"73,689","69,180","4,509",6.1,4561.251647
Texas,Jones,329.8006621,68.27864278,1.502134065,2.349756139,76.79560911,"5,849","5,456",393,6.7,5546.378335
Texas,Karnes,315.8250998000001,52.96179334,2.542895402,1.540209711,76.93286785,"5,624","5,323",301,5.4,5870.917574
Texas,Kaufman,323.5061523,76.01122159999998,2.130962372,2.031338228,76.13894319,"52,451","49,120","3,331",6.4,4332.109939
Texas,Kendall,234.288229,45.79575514,0.9640029290000001,1.171886598,79.9904445,"18,245","17,320",925,5.1,3360.524675
Texas,Kenedy,321.1824685,30.88853699,1.172474242,2.087602564,76.9654372,297,285,12,4.0,5936.073059
Texas,Kent,312.0312688,66.02972186,0.682551302,1.792385071,77.26793136,532,511,21,3.9,3286.384977
Texas,Kerr,219.8548724,52.44215708,1.4784960169999999,1.291415068,78.75718382,"21,483","20,299","1,184",5.5,4428.9882880000005
Texas,Kimble,296.17295079999997,64.82618056,0.747841231,1.42598411,78.02498465,"2,162","2,057",105,4.9,2581.492015
Texas,King,267.60920189999996,51.85473125,0.5412792820000001,1.939997618,78.28624731,239,228,11,4.6,1465.201465
Texas,Kinney,206.3985614,36.59461544,1.168343137,2.599281056,79.72933702,"1,218","1,102",116,9.5,413.4366925
Texas,Kleberg,310.1833139,42.80514463,2.596408156,2.14931972,77.78314823,"15,445","14,445","1,000",6.5,7853.631215
Texas,Knox,284.1031764,59.14640575,1.335643218,2.14802056,77.46293906,"1,753","1,659",94,5.4,1934.1348670000002
Texas,La Salle,332.2764294,30.13417106,1.463410862,2.32962278,77.71406336,"4,177","4,020",157,3.8,1385.809313
Texas,Lamar,337.0876536,79.72015695,1.923240927,3.10692104,75.48401545,"22,306","20,497","1,809",8.1,7394.816829
Texas,Lamb,278.4975242,64.47711664,1.44702239,1.77651479,76.6536093,"6,148","5,727",421,6.8,6405.069089
Texas,Lampasas,265.0760108,67.90648466,0.947603028,1.5644497259999999,77.32955782,"9,130","8,477",653,7.2,4837.030095
Texas,Lavaca,283.2145258,38.76832463,0.9950939590000001,2.040014017,78.94157747,"9,230","8,797",433,4.7,3088.0554420000003
Texas,Lee,277.3132224,39.13676901,1.325002445,1.5199071380000002,78.49155996,"9,140","8,673",467,5.1,4728.189128
Texas,Leon,283.8185133,72.01929508,1.703256794,1.8933078980000002,75.97418936,"6,965","6,484",481,6.9,3115.375503
Texas,Liberty,374.2671455,88.80926846,2.048536815,1.9347816690000001,74.12126592,"31,027","28,265","2,762",8.9,7265.466992000001
Texas,Limestone,336.930837,84.47781009,2.812332973,2.585408411,74.62366318,"9,484","8,845",639,6.7,6156.2447329999995
Texas,Lipscomb,277.8805091,63.53056053,0.656964007,2.4581478480000003,77.85965763,"1,721","1,653",68,4.0,1627.8417060000002
Texas,Live Oak,221.5167242,41.85061436,1.140405881,1.6196008830000002,79.47887879999998,"6,032","5,769",263,4.4,4731.512212
Texas,Llano,202.1780543,55.5096326,0.9543137740000001,1.831353068,79.35017974,"8,109","7,588",521,6.4,4680.293501
Texas,Loving,383.1307869,91.80143211,0.508720295,1.810812585,74.10615991,75,71,4,5.3,29411.764710000003
Texas,Lubbock,270.82944289999995,77.03406052,2.5387654530000003,2.127330718,77.09865023,"147,449","140,162","7,287",4.9,10128.45371
Texas,Lynn,296.1943848,66.69833446,1.4809703330000001,2.414752956,77.09786025,"2,859","2,708",151,5.3,2980.935875
Texas,Madison,333.0710565,67.97438347,2.321290475,1.83417734,76.76883853,"4,820","4,508",312,6.5,3784.729818
Texas,Marion,323.03852889999996,94.83036259999999,2.1497011319999997,3.21938432,74.34785028,"4,541","4,175",366,8.1,8104.435601
Texas,Martin,334.02112630000005,69.99993524,1.101266115,1.871916635,76.6774483,"2,551","2,443",108,4.2,3759.545722
Texas,Mason,214.8011861,53.52156094,0.8361765659999999,2.11802367,79.72890871,"1,959","1,852",107,5.5,2091.633466
Texas,Matagorda,301.5208945,58.55883942,2.15132084,1.5064525380000002,76.5977255,"16,851","15,215","1,636",9.7,6823.330331
Texas,Maverick,234.43818100000001,35.28365472,2.514650191,3.1032663260000004,79.31748158,"23,667","20,712","2,955",12.5,5048.481162
Texas,McCulloch,324.1036368,80.93436954,1.388411333,1.61334298,76.54027258,"4,272","4,047",225,5.3,4226.361032
Texas,McLennan,274.6501257,55.86503408,3.2714372139999996,2.579701197,77.33293606,"112,195","105,259","6,936",6.2,7824.598822
Texas,McMullen,237.5335624,30.93825634,0.7156380940000001,1.6882883340000001,78.68297198,882,859,23,2.6,10899.18256
Texas,Medina,270.101942,47.51911646,1.383811537,2.015695296,78.71083103,"20,326","19,091","1,235",6.1,2515.149541
Texas,Menard,307.9460837,54.43952406,0.8002311879999999,1.6539344669999998,77.94638379,920,866,54,5.9,444.64206310000003
Texas,Midland,252.8968903,61.27828894,1.17536582,1.4266969390000002,78.44349057,"86,065","82,915","3,150",3.7,5909.564547999999
Texas,Milam,265.7991751,57.33157653,1.857662862,2.572457584,76.94755842,"10,128","9,334",794,7.8,4834.489347
Texas,Mills,240.6571641,54.02673206,0.815592605,1.937630945,78.53895708,"2,071","1,962",109,5.3,1331.114809
Texas,Mitchell,344.9284924,91.47519773,1.470544805,1.5566418659999999,75.75615951,"2,878","2,719",159,5.5,4192.513368999999
Texas,Montague,380.1405804,68.95824503,1.4950957230000002,1.870948485,74.9649204,"10,367","9,857",510,4.9,5976.624304999999
Texas,Montgomery,240.39468019999995,59.31864365,1.510221366,1.612310647,78.86643831,"246,342","233,018","13,324",5.4,3904.3252810000004
Texas,Moore,252.7710861,73.70013436,1.502229476,2.553239112,77.78075223,"11,440","10,953",487,4.3,5083.179298
Texas,Morris,353.0326492,68.42774097,2.414915002,3.128017995,75.34886176,"5,841","5,281",560,9.6,6330.1031570000005
Texas,Motley,287.6659563,67.93216698,0.746167845,2.5109735019999997,77.95794532,502,472,30,6.0,1991.701245
Texas,Nacogdoches,312.5547935,72.69104512,3.099388807,2.529845482,76.21070366,"29,229","27,325","1,904",6.5,5936.784105
Texas,Navarro,297.2872213,66.5680733,2.7394245560000003,1.952329226,76.03901817,"23,391","21,863","1,528",6.5,7867.286397
Texas,Newton,365.6513707,76.26479237,1.834625629,2.276332623,74.7331743,"5,606","5,003",603,10.8,1740.539779
Texas,Nolan,363.3302687,78.47214309,1.18109252,1.68760017,75.49948195,"6,968","6,571",397,5.7,8841.709218
Texas,Nueces,235.0094168,49.37605501,2.9976464369999998,1.7281411180000001,78.00160873,"168,310","158,015","10,295",6.1,10162.53111
Texas,Ochiltree,338.8873228,81.89296566,0.8071828259999999,1.732158995,76.49473871,"5,430","5,226",204,3.8,2317.095421
Texas,Oldham,257.2142493,99.40044588,0.833897865,2.40214251,77.52995548,961,918,43,4.5,2607.436021
Texas,Orange,352.5870425,99.67755093,2.2525545240000002,1.292329649,74.51410279999997,"37,976","34,026","3,950",10.4,6111.86153
Texas,Palo Pinto,353.5680619,84.25885111,1.260517255,1.683024035,75.63830359,"13,386","12,510",876,6.5,7098.3007099999995
Texas,Panola,282.3707992,78.80085155,1.579335524,2.4320266040000003,75.59138263,"12,748","11,960",788,6.2,6550.940277000001
Texas,Parker,279.6072278,74.53147637,1.3593698,1.8063798169999998,77.72638926,"58,687","55,438","3,249",5.5,3654.9490140000003
Texas,Parmer,268.4117955,61.31529503,1.2466044379999999,1.641165821,78.89632763,"5,068","4,872",196,3.9,1874.7546129999998
Texas,Pecos,256.2060507,60.66470301,1.442215309,1.969230979,78.2259943,"6,705","6,343",362,5.4,5741.565882
Texas,Polk,363.03690510000007,72.20566054,3.893532758,2.0000932469999997,73.01950823,"17,371","16,030","1,341",7.7,5005.009365
Texas,Potter,332.4229033000001,115.05719909999999,4.524822900000001,1.922127031,74.19629240000002,"57,539","54,644","2,895",5.0,8892.208762
Texas,Presidio,152.4893129,26.95028602,1.572459637,3.5016595010000002,83.69795997,"3,757","3,274",483,12.9,618.0303640999999
Texas,Rains,298.5969838,62.06537769,1.464327225,1.4610908969999998,76.82321474,"5,339","5,011",328,6.1,4002.911208
Texas,Randall,229.26323509999997,83.55015724,1.3867289619999998,1.6899346119999998,78.97372544,"68,531","65,580","2,951",4.3,7579.45825
Texas,Reagan,346.3386984,74.94686737,1.270387025,1.507282723,76.76137933,"1,959","1,881",78,4.0,113.18619129999999
Texas,Real,307.52043219999996,53.03283738,1.183410836,1.8929638519999998,76.76369595,"1,063",978,85,8.0,940.6231627999998
Texas,Red River,393.241831,65.42738025,1.825001375,2.446241484,74.70105277,"5,142","4,625",517,10.1,4615.263448
Texas,Reeves,280.91641139999996,51.12179063,1.659816234,1.7889223369999998,77.24714182,"5,631","5,306",325,5.8,3795.367631
Texas,Refugio,293.1257885,57.07067095,1.911929837,2.548516943,76.80790206,"3,563","3,371",192,5.4,3002.754821
Texas,Roberts,319.8030534,84.32949740000002,0.5383831139999999,2.360357872,76.01575704,451,431,20,4.4,4545.4545450000005
Texas,Robertson,319.8414049,63.64475226,2.266778601,3.096659321,76.0694238,"7,289","6,778",511,7.0,4487.951807
Texas,Rockwall,247.9027992,53.49537153,1.054578229,1.487868951,79.91923113,"42,276","39,844","2,432",5.8,2787.4769969999998
Texas,Runnels,278.76790539999996,65.57367671,1.100526815,2.143473368,77.01551768,"4,979","4,717",262,5.3,3533.5689049999996
Texas,Rusk,318.2766612,62.88284037,2.317273445,2.861080652,76.28506463,"24,311","22,801","1,510",6.2,6171.525075
Texas,Sabine,340.9627724,68.54084381,2.370025449,1.87691497,75.10444552,"3,561","3,101",460,12.9,4073.063195
Texas,San Augustine,300.3293878,70.38954043,3.859734819,2.2527982769999997,74.87471298,"2,936","2,595",341,11.6,2994.0119760000002
Texas,San Jacinto,291.7151841,72.19889911,2.054758421,1.648840493,76.07008738,"11,454","10,588",866,7.6,5299.748844
Texas,San Patricio,272.0270425,62.07323011,2.201454294,1.772494178,76.58704919,"30,665","28,462","2,203",7.2,6625.1868859999995
Texas,San Saba,255.96343219999997,56.32146212,0.832750841,2.107494638,78.48187362,"2,273","2,143",130,5.7,3443.088751
Texas,Schleicher,235.4599764,58.63109734,0.910971263,1.58029754,78.21398721,"1,803","1,739",64,3.5,936.6219169999999
Texas,Scurry,251.32594790000002,71.81033895,1.205641625,1.323833753,77.00180117,"8,566","8,210",356,4.2,7998.608937999999
Texas,Shackelford,305.4422122,59.42354477,0.677760502,2.237159327,77.27657948,"2,298","2,222",76,3.3,1365.795724
Texas,Shelby,373.38807169999995,69.94430408,2.86262952,2.455471862,74.22122697,"11,631","10,768",863,7.4,4953.089984
Texas,Sherman,275.7922349,67.31128100000001,0.8030915270000001,2.550393035,77.70032867,"1,480","1,420",60,4.1,1676.878426
Texas,Smith,289.3896031000001,58.58321574,2.378148517,2.034375526,77.87067292,"101,647","94,998","6,649",6.5,6528.936749
Texas,Somervell,238.6757812,71.20190386,1.206619407,2.308285343,77.58427867,"4,147","3,897",250,6.0,2331.486611
Texas,Starr,277.8336452,33.99186559,1.434285337,1.633069783,79.14721719,"26,344","22,402","3,942",15.0,3804.978718
